CBOE_VX1_FWd,CBOE_VX1_FWo,CBOE_VX1_FWh,CBOE_VX1_FWl,CBOE_VX1_FWs,CBOE_VX1_FWv,CBOE_VX1_FWpo,CME_US1_FWd,CME_US1_FWo,CME_US1_FWh,CME_US1_FWl,CME_US1_FWs,CME_US1_FWv,CME_US1_FWpo,CME_FV1_FWd,CME_FV1_FWo,CME_FV1_FWh,CME_FV1_FWl,CME_FV1_FWs,CME_FV1_FWv,CME_FV1_FWpo,CME_C1_FWd,CME_C1_FWo,CME_C1_FWh,CME_C1_FWl,CME_C1_FWs,CME_C1_FWv,CME_C1_FWpo,CME_RR1_FWd,CME_RR1_FWo,CME_RR1_FWh,CME_RR1_FWl,CME_RR1_FWs,CME_RR1_FWv,CME_RR1_FWpo,CME_BO1_FWd,CME_BO1_FWo,CME_BO1_FWh,CME_BO1_FWl,CME_BO1_FWs,CME_BO1_FWv,CME_BO1_FWpo,CME_S1_FWd,CME_S1_FWo,CME_S1_FWh,CME_S1_FWl,CME_S1_FWs,CME_S1_FWv,CME_S1_FWpo,CME_W1_FWd,CME_W1_FWo,CME_W1_FWh,CME_W1_FWl,CME_W1_FWs,CME_W1_FWv,CME_W1_FWpo,CME_AD1_FWd,CME_AD1_FWo,CME_AD1_FWh,CME_AD1_FWl,CME_AD1_FWs,CME_AD1_FWv,CME_AD1_FWpo,CME_BP1_FWd,CME_BP1_FWo,CME_BP1_FWh,CME_BP1_FWl,CME_BP1_FWs,CME_BP1_FWv,CME_BP1_FWpo,CME_CD1_FWd,CME_CD1_FWo,CME_CD1_FWh,CME_CD1_FWl,CME_CD1_FWs,CME_CD1_FWv,CME_CD1_FWpo,CME_JY1_FWd,CME_JY1_FWo,CME_JY1_FWh,CME_JY1_FWl,CME_JY1_FWs,CME_JY1_FWv,CME_JY1_FWpo,CME_LC1_FWd,CME_LC1_FWo,CME_LC1_FWh,CME_LC1_FWl,CME_LC1_FWs,CME_LC1_FWv,CME_LC1_FWpo,CME_MP1_FWd,CME_MP1_FWo,CME_MP1_FWh,CME_MP1_FWl,CME_MP1_FWs,CME_MP1_FWv,CME_MP1_FWpo,CME_LB1_FWd,CME_LB1_FWo,CME_LB1_FWh,CME_LB1_FWl,CME_LB1_FWs,CME_LB1_FWv,CME_LB1_FWpo,CME_SF1_FWd,CME_SF1_FWo,CME_SF1_FWh,CME_SF1_FWl,CME_SF1_FWs,CME_SF1_FWv,CME_SF1_FWpo,ICE_B1_FWd,ICE_B1_FWo,ICE_B1_FWh,ICE_B1_FWl,ICE_B1_FWs,ICE_B1_FWv,ICE_B1_FWpo,ICE_G1_FWd,ICE_G1_FWo,ICE_G1_FWh,ICE_G1_FWl,ICE_G1_FWs,ICE_G1_FWv,ICE_G1_FWpo,ICE_O1_FWd,ICE_O1_FWo,ICE_O1_FWh,ICE_O1_FWl,ICE_O1_FWs,ICE_O1_FWv,ICE_O1_FWpo,ICE_ATW1_FWd,ICE_ATW1_FWo,ICE_ATW1_FWh,ICE_ATW1_FWl,ICE_ATW1_FWs,ICE_ATW1_FWv,ICE_ATW1_FWpo,ICE_SB1_FWd,ICE_SB1_FWo,ICE_SB1_FWh,ICE_SB1_FWl,ICE_SB1_FWs,ICE_SB1_FWv,ICE_SB1_FWpo,ICE_M1_FWd,ICE_M1_FWo,ICE_M1_FWh,ICE_M1_FWl,ICE_M1_FWs,ICE_M1_FWv,ICE_M1_FWpo,ICE_T1_FWd,ICE_T1_FWo,ICE_T1_FWh,ICE_T1_FWl,ICE_T1_FWs,ICE_T1_FWv,ICE_T1_FWpo,CME_NG1_FWd,CME_NG1_FWo,CME_NG1_FWh,CME_NG1_FWl,CME_NG1_FWs,CME_NG1_FWv,CME_NG1_FWpo,CME_CL1_FWd,CME_CL1_FWo,CME_CL1_FWh,CME_CL1_FWl,CME_CL1_FWs,CME_CL1_FWv,CME_CL1_FWpo,CME_RB1_FWd,CME_RB1_FWo,CME_RB1_FWh,CME_RB1_FWl,CME_RB1_FWs,CME_RB1_FWv,CME_RB1_FWpo,CME_HO1_FWd,CME_HO1_FWo,CME_HO1_FWh,CME_HO1_FWl,CME_HO1_FWs,CME_HO1_FWv,CME_HO1_FWpo
9/28/2016,16.04,16.434,15.76,15.825,91921,186886,9/28/2016,169.53125,170.09375,169,169.25,213586,563685,9/28/2016,121.703125,121.7890625,121.6015625,121.6640625,462495,2769486,9/28/2016,331.75,332.5,328.75,329.25,96550,755157,9/28/2016,9.75,9.925,9.655,9.74,395,9747,9/28/2016,33.226,33.226,32.532,32.74,52560,100569,9/28/2016,951.75,955.75,944.5,945.5,105021,337629,9/28/2016,404.5,407.25,401.75,403.25,38996,304159,9/28/2016,0.7653,0.7679,0.7629,0.7674,77070,97877,9/28/2016,1.3042,1.3053,1.2999,1.3044,71863,237107,9/28/2016,0.758,0.7651,0.75395,0.76435,85195,103386,9/28/2016,9996,10009.5,9953.5,9960.5,93266,154509,9/28/2016,102.775,104.255,101.535,103.535,21621,72677,9/28/2016,51160,51310,50700,51180,61551,160088,9/28/2016,322.5,327.2,322.5,325.6,262,2895,9/28/2016,1.0351,1.0367,1.0318,1.0346,14519,38932,10/20/2016,52.6,52.72,51.17,51.38,269373,345114,10/20/2016,469.25,469.75,458.5,461.75,35416,160498,10/20/2016,1.573,1.574,1.5482,1.5596,1480,3285,10/19/2016,81.8,81.8,80,80.6,8,8365,9/29/2016,23.62,23.9,23.016,23.114,45160,307138,10/20/2016,46.55,48.63,46.49,47.57,11040,38800,10/20/2016,51.73,51.84,50.44,50.63,59959,110766,9/28/2016,3.0268,3.0332,2.9362,2.992,111777,229717,9/28/2016,44.96,47.45,44.35,47.05,1003948,523603,9/28/2016,1.39484,1.4707,1.37904,1.46202,61487,67099,9/28/2016,1.41898,1.4972,1.41248,1.49284,41893,52484
9/27/2016,16.52,16.766,15.576,15.795,112655,214846,9/27/2016,168.4375,169.6875,167.90625,169.4375,212126,559572,9/27/2016,121.65625,121.8125,121.5078125,121.703125,578766,2762452,9/27/2016,329.25,332.5,327.25,331.75,137152,762249,9/27/2016,9.7,9.8,9.655,9.78,211,9772,9/27/2016,33.21,33.298,32.716,33.166,23122,61315,9/27/2016,946.75,953.5,934,952.5,137068,340606,9/27/2016,397.25,405,394,404,58577,306710,9/27/2016,0.7622,0.768,0.7596,0.7649,92315,94756,9/27/2016,1.2994,1.3048,1.2958,1.3043,74285,235594,9/27/2016,0.7564,0.75995,0.75325,0.75705,78237,99142,9/27/2016,10003.5,10026.5,9936.5,10007.5,128809,153393,9/27/2016,106.145,106.175,103.685,103.685,16771,56758,9/27/2016,49810,51150,49750,50940,79306,158612,9/27/2016,327,329,321.7,326.2,252,2853,9/27/2016,1.0365,1.04,1.0327,1.0354,17374,40176,10/19/2016,52.13,53.14,52.09,52.67,278047,368279,10/19/2016,467.5,475.5,467.25,473.25,50391,160508,10/19/2016,1.5842,1.6066,1.5825,1.5879,1244,3442,10/18/2016,82.25,83.35,82.25,83.3,25,8335,9/28/2016,23.356,23.556,23.114,23.474,39538,218990,10/19/2016,47.6,47.71,46.26,46.85,7015,39240,10/19/2016,51.068,52.162,50.97,51.776,65986,89781,9/27/2016,3.0482,3.0566,3.01,3.0284,86082,180119,9/27/2016,45.62,45.96,44.19,44.67,621470,531922,9/27/2016,1.395,1.40632,1.36182,1.38748,39847,51149,9/27/2016,1.4399,1.44756,1.39824,1.41114,30250,39089
9/26/2016,15.4,16.7,15.3,16.275,120027,246800,9/26/2016,167.875,168.75,167.65625,168.25,165914,558828,9/26/2016,121.4765625,121.6953125,121.4296875,121.609375,394560,2747755,9/26/2016,334,336.5,328.5,329,147822,759893,9/26/2016,9.65,9.8,9.625,9.675,249,9855,9/26/2016,33.31,33.69,33,33.12,26261,26479,9/26/2016,951.5,960.25,943.75,945.25,98501,348353,9/26/2016,401.75,407,395.25,396,53771,304410,9/26/2016,0.7601,0.7634,0.7587,0.7621,58206,93566,9/26/2016,1.2982,1.3006,1.2935,1.2987,62530,238008,9/26/2016,0.75935,0.76155,0.75535,0.75615,60285,97452,9/26/2016,9931,10010.5,9927.5,9999.5,94036,146396,9/26/2016,106.65,107.05,105.575,106.825,7436,41370,9/26/2016,50110,50240,49750,49830,40031,160427,9/26/2016,326.9,329.5,324.5,327.1,298,2850,9/26/2016,1.0356,1.0398,1.0347,1.0371,12842,38580,10/18/2016,51.72,52.15,51.25,51.68,267123,407968,10/18/2016,462.25,468,459,460,49863,170529,10/18/2016,1.5674,1.5795,1.5531,1.5686,2089,3469,10/17/2016,78.7,78.7,78.7,78.7,0,8330,9/27/2016,22.738,23.206,22.464,23.104,31696,141870,10/18/2016,46.49,47,45.8,46.93,12080,39071,10/18/2016,50.348,51.014,49.992,50.488,49133,72448,9/26/2016,2.9694,3.0412,2.9654,3.0202,62768,126577,9/26/2016,44.62,46.2,44.43,45.93,523190,531477,9/26/2016,1.379,1.4205,1.3702,1.4024,24422,38955,9/26/2016,1.4113,1.4615,1.399,1.449,17882,24711
9/23/2016,15.35,15.6,15.2,15.575,125469,252203,9/23/2016,167.78125,168.25,167.5625,167.8125,154876,566641,9/23/2016,121.359375,121.46875,121.3125,121.4609375,323559,2752516,9/23/2016,336,338.5,333.75,336.5,138018,758174,9/23/2016,9.66,9.79,9.63,9.65,202,9850,9/23/2016,33.92,34.01,33.3,33.31,20125,30318,9/23/2016,975,976.25,952.5,955,126493,347674,9/23/2016,403.75,409.5,401.25,404.75,43093,304388,9/23/2016,0.7629,0.7637,0.7593,0.7602,70587,93434,9/23/2016,1.3096,1.3108,1.2932,1.2981,96337,232982,9/23/2016,0.7667,0.76775,0.75895,0.75965,83339,94360,9/23/2016,9958.5,9968,9912.5,9928,102199,143285,9/23/2016,106.625,107.575,104.425,107.275,18267,44317,9/23/2016,50530,50570,49970,50100,37397,159261,9/23/2016,329.8,331.9,325.6,327.1,440,2851,9/23/2016,1.0369,1.0372,1.0311,1.036,16184,39245,10/17/2016,51.93,52.29,51.16,51.52,239330,424651,10/17/2016,463.75,466,456.5,458.5,47663,176913,10/17/2016,1.5582,1.5694,1.5435,1.5561,1762,3919,10/14/2016,76.15,76.15,76.15,76.15,0,8322,9/26/2016,22.1,22.6,22,22.54,25263,71145,10/17/2016,45.36,46.49,45.25,46,8055,39126,10/17/2016,50.278,50.736,49.652,50.112,44068,62791,9/23/2016,3.0094,3.0348,2.9456,2.9666,89891,92037,9/23/2016,46.07,46.55,44.22,44.48,710623,541374,9/23/2016,1.3932,1.4145,1.3635,1.3769,34179,45381,9/23/2016,1.4494,1.4693,1.4003,1.4073,24868,30851
9/22/2016,16,16,15.25,15.325,151180,263673,9/22/2016,167.03125,168.03125,166.9375,167.5,234024,566151,9/22/2016,121.2578125,121.4609375,121.21875,121.328125,505634,2729894,9/22/2016,339.25,341.5,334.75,336.75,112766,754124,9/22/2016,9.695,9.755,9.605,9.66,179,9824,9/22/2016,33.41,34.03,33.41,33.96,14385,31804,9/22/2016,975,983.5,970.25,976.5,81918,352440,9/22/2016,405.25,411.75,404.25,405.5,40080,302909,9/22/2016,0.7615,0.7658,0.7608,0.7619,89005,88012,9/22/2016,1.3053,1.3141,1.3047,1.3093,85848,235754,9/22/2016,0.7639,0.7696,0.76365,0.76585,58413,97212,9/22/2016,9992,10027.5,9943.5,9946,99645,143197,9/22/2016,108.5,109,106.6,107.075,13403,48635,9/22/2016,50220,50840,50220,50570,51917,154509,9/22/2016,316,325.4,315.2,325.4,774,2830,9/22/2016,1.0319,1.0402,1.0313,1.036,26491,41372,10/14/2016,52.06,52.55,51.5,51.95,241118,450926,10/14/2016,468.5,471.5,460.75,461.25,61043,172046,10/14/2016,1.5741,1.5765,1.5559,1.5673,3086,3500,10/13/2016,74.9,74.9,74.9,74.9,0,8298,9/23/2016,22.14,22.37,21.76,22.13,26748,87152,10/14/2016,44.86,45.7,44.8,45.26,9595,41711,10/14/2016,50.7,51.204,49.994,50.43,45414,53822,9/22/2016,3.074,3.091,2.981,2.99,126989,61758,9/22/2016,45.62,46.52,45.52,46.32,511115,548228,9/22/2016,1.4021,1.418,1.3879,1.4018,35863,56952,9/22/2016,1.4351,1.4583,1.4315,1.4542,14343,35441
9/21/2016,17.4,17.5,15.75,16.075,185573,254391,9/21/2016,165.9375,167.0625,164.40625,166.59375,263994,559511,9/21/2016,121.21875,121.3125,120.8828125,121.1953125,660535,2716109,9/21/2016,339,341,338,340,91916,760102,9/21/2016,9.83,9.83,9.625,9.675,325,9764,9/21/2016,33.84,33.86,33.37,33.4,15558,34130,9/21/2016,988.25,990.25,971.5,975.5,92755,359254,9/21/2016,405,409,402.25,407.75,36279,302005,9/21/2016,0.7538,0.7614,0.7518,0.7586,114744,86270,9/21/2016,1.3001,1.3067,1.2965,1.302,97218,236033,9/21/2016,0.7585,0.7638,0.75565,0.7607,71039,94159,9/21/2016,9869,10007.5,9764.5,9984,253947,140260,9/21/2016,107.975,109.225,107.925,108.55,15106,54639,9/21/2016,49980,50430,49780,50060,59221,153156,9/21/2016,308.1,316.3,308.1,315.4,617,2923,9/21/2016,1.0261,1.0337,1.0238,1.0304,29227,40803,10/13/2016,51.6,52.15,50.92,52.03,295531,469584,10/13/2016,462.75,470,459,465.75,69497,172664,10/13/2016,1.574,1.584,1.555,1.5796,3266,3894,10/12/2016,73.4,74.4,73.4,74.3,5,8311,9/22/2016,22.3,23.45,22.03,22.17,40548,103711,10/13/2016,43.9,44.86,43.9,44.17,8220,40261,10/13/2016,49.89,50.66,49.37,50.44,59077,46621,9/21/2016,3.078,3.098,3.029,3.057,118903,84801,9/21/2016,44.5,45.65,44.5,45.34,584747,547474,9/21/2016,1.3791,1.4061,1.375,1.399,39501,59293,9/21/2016,1.4089,1.44,1.408,1.429,22853,41336
9/20/2016,17.15,17.48,16.85,17.425,138674,239900,9/20/2016,165.4375,166.71875,165.40625,166,171745,556313,9/20/2016,121.125,121.3046875,121.09375,121.203125,382904,2706892,9/20/2016,336,342.25,335,340.5,116501,763735,9/20/2016,9.75,9.95,9.705,9.895,283,9777,9/20/2016,32.83,33.94,32.73,33.83,13971,33777,9/20/2016,973.5,994,970.75,989.75,107642,352615,9/20/2016,402.25,410,401.5,406,41782,303082,9/20/2016,0.752,0.7548,0.7514,0.7534,64359,88007,9/20/2016,1.3051,1.3085,1.2966,1.2999,82030,229945,9/20/2016,0.7579,0.7589,0.7555,0.75715,54673,90787,9/20/2016,9856,9888,9836.5,9856,71779,140698,9/20/2016,107.85,108.25,107.35,107.675,11641,59201,9/20/2016,50340,50580,49810,49930,48407,154451,9/20/2016,308.4,309.7,305.2,306.3,285,2870,9/20/2016,1.0251,1.0294,1.0242,1.0262,16300,40665,10/12/2016,52.48,52.87,51.61,51.81,248695,474112,10/12/2016,469,472.5,460.5,463.5,108024,179367,10/12/2016,1.5895,1.5896,1.5602,1.5668,2352,3970,10/11/2016,73.9,73.9,73.5,73.5,3,8315,9/21/2016,22.25,22.28,21.92,22.2,21038,111856,10/12/2016,43,43.96,43,43.2,8205,40492,10/12/2016,50.63,51.16,49.91,50.18,46876,53735,9/20/2016,2.936,3.072,2.935,3.047,165957,93756,9/20/2016,43.618,44.482,42.958,43.928,558682,442222,9/20/2016,1.4164,1.4216,1.3392,1.3646,57145,64909,9/20/2016,1.3945,1.4124,1.37,1.405,39328,46035
9/19/2016,17.4,17.7,16.85,17.125,141448,223880,9/19/2016,165.78125,166.25,165.34375,165.71875,141240,551352,9/19/2016,121.234375,121.3046875,121.09375,121.1875,261651,2712452,9/19/2016,337.25,340,332.25,337.25,128816,754439,9/19/2016,9.825,9.915,9.735,9.76,162,9763,9/19/2016,31.98,33.11,31.98,32.83,15673,34224,9/19/2016,970.5,981.25,966.25,972.5,86166,353156,9/19/2016,404,409,399.75,404,44090,302399,9/19/2016,0.747,0.7555,0.7469,0.753,77151,85409,9/19/2016,1.303,1.3113,1.3024,1.3053,72056,230176,9/19/2016,0.75695,0.76175,0.7568,0.7579,53554,87776,9/19/2016,9817.5,9885,9803,9861.5,80251,140138,9/19/2016,108.05,108.2,107.175,107.9,18200,65732,9/19/2016,50520,50960,50310,50450,48338,150483,9/19/2016,302.6,311,302.5,305.6,351,2816,9/19/2016,1.0253,1.0273,1.0235,1.0257,13428,39162,10/11/2016,53.11,53.32,52.12,52.41,359177,500352,10/11/2016,475.25,477,466.25,470.5,121392,173089,10/11/2016,1.6043,1.6043,1.5762,1.5873,1338,3874,10/10/2016,74.9,74.9,74.9,74.9,0,8259,9/20/2016,22.07,22.29,21.81,22.13,26916,118901,10/11/2016,44.44,44.53,42.94,43.31,8330,40412,10/11/2016,51.23,51.54,50.4,50.79,53963,53302,9/19/2016,2.956,2.958,2.89,2.934,102397,107020,9/19/2016,43.492,44.48,43.444,43.636,356194,344279,9/19/2016,1.47,1.4779,1.4159,1.4208,59067,60632,9/19/2016,1.4116,1.4382,1.3931,1.3944,42373,53521
9/16/2016,18.2,18.7,17.5,17.525,130459,204945,9/16/2016,165.53125,166.59375,165.4375,165.65625,197684,550693,9/16/2016,121.3359375,121.46875,121.1484375,121.171875,466988,2707987,9/16/2016,329,338.25,327.5,337,149706,755609,9/16/2016,9.785,9.875,9.67,9.815,162,9746,9/16/2016,32.09,32.3,31.94,31.98,10775,35203,9/16/2016,949,969,945.75,966,97555,352209,9/16/2016,398,404.75,393.75,403.25,48649,303861,9/16/2016,0.7501,0.7509,0.7458,0.7462,84261,82731,9/16/2016,1.3261,1.3268,1.3017,1.3022,114315,209999,9/16/2016,0.7607,0.7613,0.7552,0.7572,85978,73630,9/16/2016,9837,9870.5,9798.5,9801.5,100890,134074,9/16/2016,106.625,108.1,106.1,107.875,21995,68593,9/16/2016,51190,51490,50150,50390,78592,141964,9/16/2016,303.7,305.3,301.4,303.9,329,2727,9/16/2016,1.0341,1.0347,1.0237,1.0244,30552,32178,10/10/2016,51.63,53.73,51.3,53.14,319872,518826,10/10/2016,466.5,481.5,462,477.5,84392,164546,10/10/2016,1.5905,1.6217,1.5905,1.6102,1781,3944,10/7/2016,76.85,76.95,76.05,76.05,9,8191,9/19/2016,21.64,22.29,21.64,22.1,35573,133599,10/10/2016,43.66,44.88,43.26,44.26,5795,40888,10/10/2016,49.6,51.6,49.16,51.35,48237,54895,9/16/2016,2.918,2.963,2.866,2.948,120684,114615,9/16/2016,43.954,43.99,42.984,43.266,300447,265119,9/16/2016,1.42,1.4788,1.4183,1.4616,100907,68558,9/16/2016,1.4094,1.4199,1.3955,1.4051,54766,59127
9/15/2016,18.88,19.05,17.75,18.225,132515,200293,9/15/2016,165.625,166.0625,164.53125,165.40625,308778,554740,9/15/2016,121.1796875,121.5390625,121.1015625,121.2890625,671285,2686878,9/15/2016,331.5,334.75,327.5,330,121819,745315,9/15/2016,9.895,9.97,9.65,9.79,293,9778,9/15/2016,31.7,32.21,31.55,32.04,10276,37512,9/15/2016,943,953,941.25,950.5,72752,353289,9/15/2016,401,406.75,398,399.5,41845,303483,9/15/2016,0.7457,0.7505,0.7429,0.7498,57582,63894,9/15/2016,1.3261,1.33,1.32,1.326,71752,177276,9/15/2016,0.7583,0.762,0.756,0.76055,53807,56487,9/15/2016,9809,9865,9770,9826.5,72228,113272,9/15/2016,106.4,107.5,106.225,106.95,19828,72569,9/15/2016,51430,51810,51160,51500,62353,118003,9/15/2016,308.1,310.2,299.8,301,680,2627,9/15/2016,1.0327,1.0371,1.0288,1.0343,16706,23623,10/7/2016,52.72,52.84,51.33,51.93,299515,551044,10/7/2016,471.25,473.25,460.75,468.5,77088,157895,10/7/2016,1.5878,1.5915,1.5668,1.5793,2386,4411,10/6/2016,76.6,76.6,76.6,76.6,0,7918,9/16/2016,20.54,22.2,20.45,21.78,57701,152069,10/7/2016,45.9,46.3,44.72,44.81,17330,41573,10/7/2016,50.53,50.74,49.41,49.81,45199,60262,9/15/2016,2.895,2.944,2.834,2.927,150772,124812,9/15/2016,43.814,44.464,43.382,44.032,499665,228546,9/15/2016,1.3652,1.4433,1.361,1.4302,88596,75730,9/15/2016,1.3888,1.4271,1.3801,1.4162,51955,63949
9/14/2016,18.35,18.98,17.73,18.875,148412,192682,9/14/2016,165.25,166.375,164.84375,165.875,234394,557234,9/14/2016,120.953125,121.265625,120.9453125,121.2421875,527904,2678350,9/14/2016,330,332.25,326.5,331.75,120337,752307,9/14/2016,9.58,9.935,9.5,9.895,789,9716,9/14/2016,31.61,31.74,31.4,31.62,17129,43022,9/14/2016,944.25,948,940.5,942.75,93191,351618,9/14/2016,400,404.25,395,403,54682,307083,9/14/2016,0.7444,0.7477,0.7432,0.7453,54574,35112,9/14/2016,1.321,1.3262,1.3161,1.3257,84804,129656,9/14/2016,0.7601,0.7621,0.7575,0.75795,52759,32170,9/14/2016,9791.5,9821.5,9715.5,9806,83967,79944,9/14/2016,104.35,106.05,103.65,105.8,32747,79391,9/14/2016,51860,52190,51430,51640,51796,92472,9/14/2016,308.5,311.7,306.2,307.6,372,2616,9/14/2016,1.0282,1.0354,1.0267,1.0325,14963,13564,10/6/2016,51.76,52.75,51.32,52.51,283076,562351,10/6/2016,463.5,472,460,469.5,80760,155739,10/6/2016,1.5729,1.5979,1.5729,1.5958,2704,4172,10/5/2016,74.7,74.7,74.7,74.7,0,7843,9/15/2016,20.19,20.63,20.08,20.48,74503,187623,10/6/2016,43.66,46.33,43.6,45.23,8545,42517,10/6/2016,49.7,50.62,49.34,50.44,31749,60059,9/14/2016,2.899,2.978,2.852,2.889,167231,137789,9/14/2016,45,45.33,43.42,43.58,688154,197746,9/14/2016,1.3777,1.3875,1.3374,1.3615,79132,80645,9/14/2016,1.4153,1.4258,1.379,1.3817,60014,64131
9/13/2016,16.9,19.17,16.9,18.325,278293,193470,9/13/2016,166.875,167.5625,164.6875,165.28125,333732,553486,9/13/2016,121.203125,121.3671875,120.828125,120.9140625,653558,2673024,9/13/2016,339.25,341.5,329.5,330,157119,757695,9/13/2016,9.725,9.805,9.54,9.615,276,9651,9/13/2016,32.38,32.69,31.59,31.6,21757,45993,9/13/2016,965,971,942.5,944,105388,350487,9/13/2016,409.25,411,399,401,50975,307962,9/13/2016,0.7547,0.755,0.7423,0.7435,36658,17720,9/13/2016,1.3355,1.3361,1.3187,1.3206,75708,75298,9/13/2016,0.7671,0.76785,0.75855,0.75935,28829,20639,9/13/2016,9853,9901,9772,9776,61084,58345,9/13/2016,105.775,105.825,104.375,104.675,29019,86461,9/13/2016,52770,52770,51610,51970,58606,62322,9/13/2016,311.4,313.2,307.1,307.8,329,2649,9/13/2016,1.0339,1.0353,1.0273,1.028,7439,6714,10/5/2016,51.22,52.09,51.22,51.86,289268,580412,10/5/2016,459.25,467.75,458.5,465.75,90317,149264,10/5/2016,1.5733,1.5895,1.5733,1.5823,4550,5109,10/4/2016,74.45,74.45,74.45,74.45,0,7839,9/14/2016,20.44,20.45,20.05,20.13,76501,212164,10/5/2016,44.5,44.83,43.81,43.98,11280,45157,10/5/2016,49.17,49.97,49.11,49.83,36697,62376,9/13/2016,2.902,2.942,2.887,2.909,134672,156135,9/13/2016,46.06,46.13,44.77,44.9,645648,242807,9/13/2016,1.3867,1.4128,1.3573,1.3765,86554,88457,9/13/2016,1.437,1.45,1.4148,1.4229,60979,66722
9/12/2016,18.1,18.55,16.58,16.925,178894,197691,9/12/2016,166.5,167.15625,166.3125,166.78125,474032,558623,9/12/2016,121.015625,121.2421875,120.9609375,121.1875,531380,2682990,9/12/2016,340.5,343.25,335.5,339.5,184506,767513,9/12/2016,9.55,9.82,9.55,9.74,557,9719,9/12/2016,33.01,33.08,32.3,32.38,20488,52317,9/12/2016,978,990,958.75,964.25,133297,357874,9/12/2016,403,410,400,409.25,72426,313711,9/12/2016,0.7526,0.7548,0.7476,0.754,16901,10153,9/12/2016,1.3291,1.3369,1.3258,1.3356,34785,52014,9/12/2016,0.7669,0.76765,0.7624,0.76705,19112,14577,9/12/2016,9789,9886.5,9781.5,9861.5,48387,31484,9/12/2016,104.975,106.525,104.75,105.7,40347,97751,9/12/2016,52590,52760,51700,52520,27292,48236,9/12/2016,311.3,317.7,310.4,311.4,370,2741,9/12/2016,1.0308,1.0372,1.0297,1.0342,4564,4489,10/4/2016,50.93,51.55,50.34,50.87,259101,582032,10/4/2016,454.75,460.25,449,457.75,78438,146962,10/4/2016,1.5447,1.5638,1.5408,1.5544,2288,5191,10/3/2016,72,73.25,72,73.25,2,7772,9/13/2016,20.23,20.58,20.2,20.43,93457,232627,10/4/2016,41.8,43.9,41.5,43.39,8980,46650,10/4/2016,48.7,49.3,48.27,48.69,30965,65923,9/12/2016,2.82,2.924,2.82,2.915,183977,171251,9/12/2016,45.57,46.51,44.72,46.29,733773,287665,9/12/2016,1.3593,1.4013,1.3507,1.3899,77078,104029,9/12/2016,1.4276,1.4512,1.4039,1.4415,50862,66393
9/9/2016,15.91,18.2,15.85,17.875,218620,194418,9/9/2016,168.75,169,166.53125,166.84375,313520,555841,9/9/2016,121.2578125,121.3125,121.015625,121.0546875,571047,2703386,9/9/2016,338,342,334.5,341,136813,787018,9/9/2016,9.6,9.615,9.45,9.515,339,9648,9/9/2016,33.06,33.26,33,33.1,6141,51691,9/9/2016,977.5,983,972,980.25,70518,359204,9/9/2016,404.75,406,396.75,403.5,47243,311484,9/9/2016,0.7625,0.7639,0.7519,0.7531,9201,7881,9/9/2016,1.3321,1.3358,1.3262,1.3295,34071,34890,9/9/2016,0.77405,0.7765,0.7666,0.76805,6413,13007,9/9/2016,9805,9848,9744,9778.5,12141,28550,9/9/2016,101.1,104.4,101.1,104.4,35390,105042,9/9/2016,53080,53170,52410,52670,10264,46029,9/9/2016,310.5,312.5,308.8,309.4,247,2781,9/9/2016,1.0345,1.0352,1.0274,1.0308,2440,4146,10/3/2016,50.02,51.14,49.74,50.89,264471,595367,10/3/2016,450.5,456.75,446.5,449.5,83459,148920,10/3/2016,1.5314,1.5593,1.5305,1.5532,3393,5022,9/30/2016,71.36,71.36,69.71,69.71,5,8029,9/12/2016,19.96,20.29,19.81,20.24,78016,258051,10/3/2016,41.84,43.5,41.77,42.04,13555,49850,10/3/2016,47.97,49.01,47.78,48.81,27565,67723,9/9/2016,2.81,2.844,2.783,2.797,146508,192257,9/9/2016,47.36,47.36,45.56,45.88,662576,366551,9/9/2016,1.4033,1.4056,1.3562,1.3611,65107,113812,9/9/2016,1.4767,1.4772,1.4285,1.4304,60649,71974
